Time,x_d,y_d,theta_d,delta_d,v_d,delta_d_dot
0,0,0,-0,-0.1973956,1.0471976,-0.0006338
0.0500417,0.0524026,-0.0001373,-0.0052406,-0.1974272,1.0471544,-0.0019017
0.1000834,0.1047994,-0.0005492,-0.0104824,-0.1975223,1.047025,-0.0031711
0.1501251,0.1571847,-0.0012357,-0.0157269,-0.1976809,1.0468094,-0.0044427
0.2001668,0.2095528,-0.0021968,-0.0209752,-0.197903,1.0465077,-0.0057175
0.2502085,0.2618978,-0.0034325,-0.0262288,-0.1981889,1.0461198,-0.0069965
0.3002502,0.3142141,-0.0049426,-0.0314888,-0.1985387,1.0456461,-0.0082805
0.3502919,0.3664959,-0.0067273,-0.0367566,-0.1989527,1.0450865,-0.0095704
0.4003336,0.4187373,-0.0087863,-0.0420335,-0.1994313,1.0444413,-0.0108672
0.4503753,0.4709328,-0.0111198,-0.0473209,-0.1999746,1.0437107,-0.0121717
0.500417,0.5230766,-0.0137275,-0.05262,-0.2005832,1.0428948,-0.013485
0.5504587,0.5751629,-0.0166095,-0.0579321,-0.2012575,1.041994,-0.014808
0.6005004,0.6271861,-0.0197656,-0.0632586,-0.2019979,1.0410085,-0.0161415
0.6505421,0.6791403,-0.0231958,-0.0686009,-0.2028049,1.0399386,-0.0174865
0.7005838,0.73102,-0.0269,-0.0739602,-0.2036793,1.0387847,-0.0188439
0.7506255,0.7828193,-0.0308781,-0.079338,-0.2046215,1.0375471,-0.0202147
0.8006672,0.8345327,-0.0351299,-0.0847355,-0.2056322,1.0362261,-0.0215998
0.8507089,0.8861543,-0.0396554,-0.0901543,-0.2067122,1.0348222,-0.0230001
0.9007506,0.9376787,-0.0444544,-0.0955956,-0.2078622,1.0333359,-0.0244166
0.9507923,0.9891,-0.0495267,-0.1010608,-0.209083,1.0317676,-0.0258503
1.000834,1.0404127,-0.0548724,-0.1065514,-0.2103755,1.0301178,-0.027302
1.0508757,1.0916112,-0.0604911,-0.1120688,-0.2117406,1.0283869,-0.0287727
1.1009174,1.1426897,-0.0663828,-0.1176143,-0.2131793,1.0265757,-0.0302633
1.1509591,1.1936427,-0.0725473,-0.1231896,-0.2146924,1.0246846,-0.0317748
1.2010008,1.2444646,-0.0789844,-0.1287959,-0.2162812,1.0227142,-0.0333081
1.2510425,1.2951497,-0.0856939,-0.1344349,-0.2179466,1.0206652,-0.0348642
1.3010842,1.3456927,-0.0926758,-0.1401079,-0.2196898,1.0185382,-0.0364439
1.3511259,1.3960878,-0.0999296,-0.1458165,-0.221512,1.016334,-0.0380481
1.4011676,1.4463295,-0.1074554,-0.1515623,-0.2234144,1.0140533,-0.0396779
1.4512093,1.4964124,-0.1152528,-0.1573467,-0.2253983,1.0116967,-0.041334
1.501251,1.5463309,-0.1233216,-0.1631713,-0.227465,1.0092652,-0.0430173
1.5512927,1.5960795,-0.1316617,-0.1690377,-0.2296158,1.0067595,-0.0447288
1.6013344,1.6456529,-0.1402728,-0.1749475,-0.2318523,1.0041805,-0.0464691
1.6513761,1.6950454,-0.1491546,-0.1809024,-0.2341757,1.001529,-0.0482393
1.7014178,1.7442518,-0.158307,-0.1869039,-0.2365877,0.9988059,-0.0500399
1.7514595,1.7932666,-0.1677296,-0.1929537,-0.2390897,0.9960123,-0.0518719
1.8015013,1.8420844,-0.1774222,-0.1990536,-0.2416833,0.993149,-0.0537359
1.851543,1.8906998,-0.1873846,-0.2052052,-0.2443701,0.990217,-0.0556326
1.9015847,1.9391076,-0.1976164,-0.2114102,-0.2471517,0.9872175,-0.0575627
1.9516264,1.9873024,-0.2081174,-0.2176704,-0.2500298,0.9841515,-0.0595267
2.0016681,2.0352789,-0.2188873,-0.2239876,-0.2530062,0.9810201,-0.0615251
2.0517098,2.0830318,-0.2299258,-0.2303635,-0.2560824,0.9778244,-0.0635585
2.1017515,2.1305559,-0.2412326,-0.2368001,-0.2592604,0.9745656,-0.0656272
2.1517932,2.177846,-0.2528074,-0.2432991,-0.2625417,0.971245,-0.0677316
2.2018349,2.2248968,-0.2646499,-0.2498625,-0.2659283,0.9678638,-0.0698718
2.2518766,2.2717033,-0.2767597,-0.2564921,-0.2694219,0.9644232,-0.0720481
2.3019183,2.3182602,-0.2891366,-0.2631898,-0.2730243,0.9609246,-0.0742605
2.35196,2.3645625,-0.3017801,-0.2699577,-0.2767373,0.9573694,-0.0765088
2.4020017,2.410605,-0.3146899,-0.2767977,-0.2805628,0.953759,-0.078793
2.4520434,2.4563828,-0.3278657,-0.2837118,-0.2845024,0.9500948,-0.0811126
2.5020851,2.5018907,-0.3413071,-0.290702,-0.288558,0.9463782,-0.0834671
2.5521268,2.5471238,-0.3550137,-0.2977705,-0.2927314,0.9426109,-0.085856
2.6021685,2.5920772,-0.3689852,-0.3049192,-0.2970242,0.9387943,-0.0882785
2.6522102,2.6367458,-0.3832212,-0.3121504,-0.3014381,0.9349302,-0.0907334
2.7022519,2.6811247,-0.3977213,-0.3194662,-0.3059748,0.93102,-0.0932197
2.7522936,2.7252092,-0.4124851,-0.3268686,-0.3106358,0.9270656,-0.095736
2.8023353,2.7689943,-0.4275121,-0.33436,-0.3154226,0.9230686,-0.0982805
2.852377,2.8124753,-0.4428021,-0.3419426,-0.3203366,0.9190308,-0.1008514
2.9024187,2.8556473,-0.4583544,-0.3496185,-0.3253792,0.9149541,-0.1034466
2.9524604,2.8985057,-0.4741688,-0.3573901,-0.3305515,0.9108404,-0.1060637
3.0025021,2.9410456,-0.4902448,-0.3652597,-0.3358547,0.9066914,-0.1086999
3.0525438,2.9832625,-0.506582,-0.3732295,-0.3412897,0.9025093,-0.1113523
3.1025855,3.0251517,-0.5231798,-0.3813019,-0.3468573,0.898296,-0.1140176
3.1526272,3.0667087,-0.5400379,-0.3894792,-0.3525582,0.8940535,-0.116692
3.2026689,3.1079287,-0.5571558,-0.3977638,-0.3583928,0.889784,-0.1193715
3.2527106,3.1488074,-0.574533,-0.4061582,-0.3643614,0.8854897,-0.1220519
3.3027523,3.1893402,-0.592169,-0.4146646,-0.370464,0.8811727,-0.1247282
3.352794,3.2295226,-0.6100634,-0.4232855,-0.3767004,0.8768354,-0.1273955
3.4028357,3.2693504,-0.6282156,-0.4320233,-0.3830701,0.8724799,-0.1300482
3.4528774,3.308819,-0.6466252,-0.4408804,-0.3895726,0.8681088,-0.1326803
3.5029191,3.3479241,-0.6652917,-0.4498593,-0.3962066,0.8637243,-0.1352855
3.5529608,3.3866615,-0.6842144,-0.4589623,-0.4029708,0.859329,-0.1378571
3.6030025,3.4250269,-0.7033931,-0.468192,-0.4098637,0.8549255,-0.1403878
3.6530442,3.4630161,-0.722827,-0.4775506,-0.4168831,0.8505162,-0.1428703
3.7030859,3.5006248,-0.7425156,-0.4870406,-0.4240266,0.8461038,-0.1452964
3.7531276,3.5378491,-0.7624585,-0.4966643,-0.4312914,0.841691,-0.1476578
3.8031693,3.5746847,-0.7826551,-0.5064242,-0.4386743,0.8372806,-0.1499459
3.853211,3.6111277,-0.8031048,-0.5163225,-0.4461716,0.8328753,-0.1521515
3.9032527,3.647174,-0.8238071,-0.5263615,-0.4537792,0.828478,-0.1542653
3.9532944,3.6828197,-0.8447613,-0.5365435,-0.4614925,0.8240916,-0.1562776
4.0033361,3.7180609,-0.8659669,-0.5468707,-0.4693063,0.8197191,-0.1581784
4.0533778,3.7528936,-0.8874234,-0.5573453,-0.4772153,0.8153635,-0.1599576
4.1034195,3.7873141,-0.9091302,-0.5679693,-0.4852131,0.8110279,-0.1616048
4.1534612,3.8213187,-0.9310865,-0.5787447,-0.4932934,0.8067154,-0.1631095
4.2035029,3.8549034,-0.9532919,-0.5896735,-0.5014489,0.8024291,-0.1644612
4.2535446,3.8880647,-0.9757458,-0.6007576,-0.5096719,0.7981723,-0.1656493
4.3035863,3.920799,-0.9984475,-0.6119988,-0.5179544,0.7939484,-0.1666633
4.353628,3.9531025,-1.0213963,-0.6233986,-0.5262875,0.7897605,-0.1674928
4.4036697,3.9849718,-1.0445918,-0.6349586,-0.5346622,0.7856122,-0.1681276
4.4537114,4.0164034,-1.0680331,-0.6466803,-0.5430686,0.7815068,-0.1685576
4.5037531,4.0473939,-1.0917197,-0.6585649,-0.5514964,0.7774478,-0.1687734
4.5537948,4.0779397,-1.115651,-0.6706135,-0.5599351,0.7734387,-0.1687655
4.6038365,4.1080376,-1.1398263,-0.6828273,-0.5683734,0.7694831,-0.1685254
4.6538782,4.1376843,-1.1642448,-0.6952068,-0.5767997,0.7655845,-0.1680447
4.7039199,4.1668764,-1.188906,-0.7077528,-0.5852019,0.7617467,-0.1673158
4.7539616,4.1956109,-1.2138092,-0.7204657,-0.5935677,0.7579732,-0.1663319
4.8040033,4.2238845,-1.2389536,-0.7333457,-0.6018843,0.7542677,-0.1650867
4.854045,4.2516941,-1.2643386,-0.7463929,-0.6101386,0.750634,-0.163575
4.9040867,4.2790367,-1.2899636,-0.7596069,-0.6183174,0.7470758,-0.161792
4.9541284,4.3059093,-1.3158277,-0.7729873,-0.626407,0.7435968,-0.1597343
5.0041701,4.3323088,-1.3419303,-0.7865333,-0.6343937,0.7402007,-0.1573991
5.0542118,4.3582326,-1.3682706,-0.800244,-0.6422636,0.7368914,-0.1547845
5.1042535,4.3836775,-1.394848,-0.8141181,-0.6500029,0.7336726,-0.1518899
5.1542952,4.408641,-1.4216617,-0.8281539,-0.6575974,0.7305481,-0.1487155
5.2043369,4.4331202,-1.448711,-0.8423497,-0.6650331,0.7275215,-0.1452623
5.2543786,4.4571124,-1.4759951,-0.8567031,-0.6722962,0.7245967,-0.1415325
5.3044204,4.4806151,-1.5035132,-0.8712117,-0.6793729,0.7217772,-0.1375293
5.3544621,4.5036256,-1.5312648,-0.8858726,-0.6862493,0.7190668,-0.1332566
5.4045038,4.5261414,-1.5592488,-0.9006827,-0.6929122,0.7164691,-0.1287195
5.4545455,4.54816,-1.5874647,-0.9156384,-0.6993481,0.7139877,-0.1239237
5.5045872,4.569679,-1.6159115,-0.9307358,-0.7055443,0.711626,-0.1188759
5.5546289,4.5906961,-1.6445887,-0.9459708,-0.7114881,0.7093876,-0.1135835
5.6046706,4.6112089,-1.6734952,-0.9613386,-0.7171673,0.7072758,-0.1080547
5.6547123,4.6312152,-1.7026304,-0.9768344,-0.72257,0.7052939,-0.1022983
5.704754,4.6507128,-1.7319935,-0.992453,-0.7276849,0.7034452,-0.0963239
5.7547957,4.6696995,-1.7615836,-1.0081886,-0.7325011,0.7017327,-0.0901415
5.8048374,4.6881733,-1.7914,-1.0240353,-0.7370082,0.7001595,-0.0837617
5.8548791,4.7061321,-1.8214418,-1.0399868,-0.7411963,0.6987285,-0.0771956
5.9049208,4.723574,-1.8517082,-1.0560365,-0.7450561,0.6974425,-0.0704546
5.9549625,4.740497,-1.8821983,-1.0721774,-0.7485788,0.6963041,-0.0635508
6.0050042,4.7568993,-1.9129114,-1.0884024,-0.7517563,0.6953158,-0.0564963
6.0550459,4.7727791,-1.9438465,-1.1047039,-0.7545812,0.69448,-0.0493038
6.1050876,4.7881346,-1.9750029,-1.1210742,-0.7570464,0.6937989,-0.041986
6.1551293,4.8029642,-2.0063796,-1.1375052,-0.7591457,0.6932746,-0.0345561
6.205171,4.8172662,-2.0379759,-1.1539887,-0.7608735,0.692909,-0.0270274
6.2552127,4.8310391,-2.0697908,-1.1705163,-0.7622248,0.6927038,-0.0194134
6.3052544,4.8442813,-2.1018235,-1.1870794,-0.7631955,0.6926605,-0.011728
6.3552961,4.8569913,-2.1340731,-1.2036693,-0.7637819,0.6927806,-0.0039848
6.4053378,4.8691679,-2.1665387,-1.2202771,-0.7639811,0.6930652,0.0038018
6.4553795,4.8808096,-2.1992194,-1.2368938,-0.7637911,0.6935153,0.0116178
6.5054212,4.8919152,-2.2321143,-1.2535105,-0.7632102,0.6941318,0.0194488
6.5554629,4.9024834,-2.2652226,-1.2701182,-0.7622377,0.6949151,0.0272801
6.6055046,4.9125131,-2.2985432,-1.2867077,-0.7608737,0.6958659,0.0350973
6.6555463,4.9220032,-2.3320754,-1.30327,-0.7591189,0.6969843,0.0428854
6.705588,4.9309527,-2.3658181,-1.3197964,-0.7569746,0.6982703,0.0506297
6.7556297,4.9393605,-2.3997704,-1.3362777,-0.7544431,0.6997237,0.0583151
6.8056714,4.9472258,-2.4339315,-1.3527055,-0.7515273,0.7013444,0.0659267
6.8557131,4.9545476,-2.4683003,-1.3690709,-0.748231,0.7031316,0.0734494
6.9057548,4.9613252,-2.502876,-1.3853657,-0.7445585,0.7050847,0.080868
6.9557965,4.9675578,-2.5376576,-1.4015815,-0.7405151,0.7072028,0.0881676
7.0058382,4.9732448,-2.572644,-1.4177104,-0.7361068,0.7094849,0.0953332
7.0558799,4.9783855,-2.6078345,-1.4337446,-0.7313401,0.7119295,0.1023499
7.1059216,4.9829794,-2.6432279,-1.4496765,-0.7262226,0.7145354,0.1092031
7.1559633,4.9870259,-2.6788234,-1.465499,-0.7207625,0.717301,0.1158783
7.206005,4.9905245,-2.7146199,-1.481205,-0.7149685,0.7202245,0.1223615
7.2560467,4.9934751,-2.7506165,-1.496788,-0.7088505,0.723304,0.1286389
7.3060884,4.9958771,-2.7868121,-1.5122416,-0.7024185,0.7265376,0.1346973
7.3561301,4.9977303,-2.8232059,-1.5275599,-0.6956837,0.7299229,0.140524
7.4061718,4.9990346,-2.8597967,-1.5427372,-0.6886575,0.7334579,0.146107
7.4562135,4.9997898,-2.8965836,-1.5577682,-0.6813521,0.7371399,0.151435
7.5062552,4.9999957,-2.9335656,-1.5726479,-0.6737804,0.7409666,0.1564973
7.5562969,4.9996524,-2.9707416,-1.5873717,-0.6659555,0.7449354,0.1612845
7.6063386,4.99876,-3.0081107,-1.6019354,-0.6578913,0.7490433,0.1657878
7.6563803,4.9973185,-3.0456717,-1.6163351,-0.6496019,0.7532878,0.1699997
7.706422,4.995328,-3.0834238,-1.6305671,-0.6411019,0.7576658,0.1739137
7.7564637,4.9927888,-3.1213657,-1.6446283,-0.6324062,0.7621744,0.1775243
7.8065054,4.9897013,-3.1594966,-1.6585158,-0.62353,0.7668106,0.1808276
7.8565471,4.9860656,-3.1978153,-1.672227,-0.6144886,0.7715713,0.1838205
7.9065888,4.9818822,-3.2363208,-1.6857597,-0.6052976,0.7764533,0.1865017
7.9566305,4.9771516,-3.2750121,-1.6991119,-0.5959725,0.7814535,0.1888707
8.0066722,4.9718743,-3.313888,-1.7122819,-0.586529,0.7865686,0.1909285
8.0567139,4.9660508,-3.3529476,-1.7252686,-0.5769825,0.7917953,0.1926775
8.1067556,4.9596819,-3.3921896,-1.7380707,-0.5673487,0.7971304,0.1941211
8.1567973,4.9527681,-3.4316132,-1.7506875,-0.5576426,0.8025705,0.195264
8.206839,4.9453104,-3.4712171,-1.7631184,-0.5478794,0.8081124,0.1961121
8.2568807,4.9373094,-3.5110003,-1.7753631,-0.5380738,0.8137526,0.1966724
8.3069224,4.9287661,-3.5509617,-1.7874216,-0.5282402,0.8194879,0.1969529
8.3569641,4.9196814,-3.5911002,-1.799294,-0.5183925,0.8253149,0.1969624
8.4070058,4.9100562,-3.6314147,-1.8109806,-0.5085444,0.8312302,0.1967106
8.4570475,4.8998918,-3.6719041,-1.8224819,-0.4987089,0.8372306,0.1962082
8.5070892,4.8891891,-3.7125672,-1.8337988,-0.4888985,0.8433127,0.1954662
8.5571309,4.8779494,-3.753403,-1.844932,-0.4791252,0.8494732,0.1944964
8.6071726,4.8661738,-3.7944104,-1.8558826,-0.4694003,0.8557089,0.1933109
8.6572143,4.8538638,-3.8355882,-1.8666518,-0.4597348,0.8620163,0.1919222
8.707256,4.8410205,-3.8769352,-1.8772409,-0.4501387,0.8683924,0.190343
8.7572977,4.8276455,-3.9184504,-1.8876513,-0.4406215,0.8748338,0.1885862
8.8073394,4.8137403,-3.9601326,-1.8978846,-0.4311922,0.8813374,0.1866647
8.8573812,4.7993062,-4.0019807,-1.9079424,-0.421859,0.8879,0.1845916
8.9074229,4.784345,-4.0439935,-1.9178264,-0.4126294,0.8945186,0.1823795
8.9574646,4.7688583,-4.0861699,-1.9275386,-0.4035104,0.9011899,0.1800411
9.0075063,4.7528477,-4.1285086,-1.9370807,-0.3945084,0.9079109,0.1775888
9.057548,4.736315,-4.1710086,-1.9464548,-0.3856289,0.9146786,0.1750346
9.1075897,4.7192621,-4.2136686,-1.9556628,-0.3768772,0.92149,0.1723903
9.1576314,4.7016908,-4.2564876,-1.9647068,-0.3682577,0.9283421,0.1696671
9.2076731,4.683603,-4.2994643,-1.9735889,-0.3597743,0.9352321,0.1668759
9.2577148,4.6650008,-4.3425975,-1.9823113,-0.3514305,0.942157,0.164027
9.3077565,4.6458862,-4.3858861,-1.9908762,-0.3432292,0.949114,0.1611303
9.3577982,4.6262612,-4.4293288,-1.9992857,-0.3351727,0.9561003,0.1581953
9.4078399,4.6061281,-4.4729246,-2.007542,-0.3272629,0.9631131,0.1552308
9.4578816,4.585489,-4.5166721,-2.0156474,-0.3195014,0.9701497,0.152245
9.5079233,4.5643462,-4.5605702,-2.0236042,-0.3118891,0.9772075,0.1492457
9.557965,4.5427021,-4.6046176,-2.0314145,-0.3044268,0.9842837,0.1462402
9.6080067,4.5205589,-4.6488133,-2.0390806,-0.2971148,0.9913758,0.1432353
9.6580484,4.4979192,-4.6931558,-2.0466047,-0.2899531,0.9984813,0.1402371
9.7080901,4.4747855,-4.7376441,-2.0539892,-0.2829412,1.0055975,0.1372514
9.7581318,4.4511602,-4.782277,-2.0612361,-0.2760786,1.0127221,0.1342834
9.8081735,4.4270459,-4.8270531,-2.0683478,-0.2693645,1.0198526,0.1313379
9.8582152,4.4024454,-4.8719712,-2.0753263,-0.2627976,1.0269865,0.1284192
9.9082569,4.3773613,-4.9170302,-2.082174,-0.2563766,1.0341215,0.1255312
9.9582986,4.3517964,-4.9622288,-2.0888928,-0.2501001,1.0412553,0.1226774
10.0083403,4.3257535,-5.0075657,-2.0954851,-0.2439662,1.0483856,0.1198609
10.058382,4.2992353,-5.0530397,-2.1019529,-0.2379731,1.0555101,0.1170846
10.1084237,4.272245,-5.0986496,-2.1082982,-0.2321189,1.0626267,0.1143506
10.1584654,4.2447854,-5.144394,-2.1145232,-0.2264014,1.0697331,0.1116613
10.2085071,4.2168595,-5.1902718,-2.1206298,-0.2208183,1.0768272,0.1090184
10.2585488,4.1884704,-5.2362817,-2.1266202,-0.2153674,1.0839069,0.1064233
10.3085905,4.1596212,-5.2824224,-2.1324962,-0.2100462,1.0909701,0.1038774
10.3586322,4.1303151,-5.3286927,-2.1382598,-0.2048524,1.0980149,0.1013817
10.4086739,4.1005553,-5.3750912,-2.1439129,-0.1997833,1.1050391,0.098937
10.4587156,4.0703451,-5.4216167,-2.1494574,-0.1948364,1.1120408,0.0965438
10.5087573,4.0396878,-5.468268,-2.1548951,-0.1900092,1.1190181,0.0942027
10.558799,4.0085868,-5.5150437,-2.1602279,-0.1852991,1.1259692,0.0919139
10.6088407,3.9770454,-5.5619426,-2.1654576,-0.1807034,1.132892,0.0896774
10.6588824,3.9450672,-5.6089633,-2.1705859,-0.1762195,1.1397848,0.0874933
10.7089241,3.9126556,-5.6561047,-2.1756145,-0.1718449,1.1466458,0.0853614
10.7589658,3.8798143,-5.7033653,-2.1805452,-0.1675768,1.1534732,0.0832814
10.8090075,3.8465468,-5.7507439,-2.1853795,-0.1634127,1.1602653,0.0812529
10.8590492,3.8128567,-5.7982392,-2.1901191,-0.1593501,1.1670203,0.0792756
10.9090909,3.7787479,-5.8458499,-2.1947656,-0.1553863,1.1737365,0.0773488
10.9591326,3.7442239,-5.8935746,-2.1993205,-0.1515189,1.1804124,0.075472
11.0091743,3.7092887,-5.9414122,-2.2037854,-0.1477453,1.1870462,0.0736445
11.059216,3.6739461,-5.9893612,-2.2081618,-0.144063,1.1936364,0.0718656
11.1092577,3.6381998,-6.0374203,-2.212451,-0.1404698,1.2001815,0.0701345
11.1592994,3.602054,-6.0855882,-2.2166547,-0.136963,1.2066797,0.0684505
11.2093411,3.5655125,-6.1338636,-2.220774,-0.1335405,1.2131298,0.0668127
11.2593828,3.5285793,-6.1822453,-2.2248105,-0.1301999,1.2195301,0.0652202
11.3094245,3.4912585,-6.2307317,-2.2287654,-0.1269389,1.2258791,0.0636722
11.3594662,3.4535543,-6.2793217,-2.2326401,-0.1237553,1.2321756,0.0621679
11.4095079,3.4154706,-6.3280138,-2.2364358,-0.1206469,1.238418,0.0607062
11.4595496,3.3770119,-6.3768067,-2.2401538,-0.1176116,1.2446049,0.0592863
11.5095913,3.3381821,-6.4256992,-2.2437953,-0.1146472,1.250735,0.0579073
11.559633,3.2989857,-6.4746898,-2.2473614,-0.1117519,1.256807,0.0565682
11.6096747,3.2594269,-6.5237772,-2.2508534,-0.1089235,1.2628196,0.0552682
11.6597164,3.2195101,-6.5729601,-2.2542724,-0.1061601,1.2687714,0.0540063
11.7097581,3.1792397,-6.6222371,-2.2576195,-0.1034597,1.2746612,0.0527817
11.7597998,3.13862,-6.6716069,-2.2608957,-0.1008207,1.2804878,0.0515934
11.8098415,3.0976555,-6.721068,-2.2641022,-0.098241,1.2862499,0.0504405
11.8598832,3.0563508,-6.7706193,-2.2672399,-0.095719,1.2919463,0.0493223
11.9099249,3.0147104,-6.8202591,-2.2703098,-0.0932528,1.2975759,0.0482378
11.9599666,2.9727388,-6.8699863,-2.273313,-0.090841,1.3031376,0.0471861
12.0100083,2.9304407,-6.9197995,-2.2762503,-0.0884817,1.3086301,0.0461665
12.06005,2.8878207,-6.9696972,-2.2791228,-0.0861733,1.3140524,0.0451782
12.1100917,2.8448835,-7.0196782,-2.2819312,-0.0839144,1.3194034,0.0442202
12.1601334,2.8016338,-7.069741,-2.2846766,-0.0817034,1.324682,0.043292
12.2101751,2.7580764,-7.1198843,-2.2873597,-0.0795388,1.3298873,0.0423926
12.2602168,2.714216,-7.1701066,-2.2899813,-0.0774192,1.3350181,0.0415213
12.3102585,2.6700574,-7.2204067,-2.2925424,-0.0753431,1.3400734,0.0406775
12.3603003,2.6256056,-7.2707831,-2.2950437,-0.0733092,1.3450524,0.0398604
12.410342,2.5808653,-7.3212345,-2.2974859,-0.0713162,1.349954,0.0390692
12.4603837,2.5358416,-7.3717594,-2.2998698,-0.0693628,1.3547773,0.0383034
12.5104254,2.4905393,-7.4223565,-2.3021961,-0.0674476,1.3595214,0.0375623
12.5604671,2.4449634,-7.4730244,-2.3044656,-0.0655695,1.3641854,0.0368452
12.6105088,2.399119,-7.5237616,-2.306679,-0.0637272,1.3687683,0.0361515
12.6605505,2.3530111,-7.5745669,-2.3088368,-0.0619196,1.3732695,0.0354807
12.7105922,2.3066446,-7.6254388,-2.3109398,-0.0601456,1.3776879,0.0348321
12.7606339,2.2600248,-7.6763759,-2.3129886,-0.058404,1.3820228,0.0342051
12.8106756,2.2131568,-7.7273768,-2.3149837,-0.0566937,1.3862733,0.0335993
12.8607173,2.1660457,-7.7784401,-2.3169259,-0.0550138,1.3904388,0.0330141
12.910759,2.1186966,-7.8295644,-2.3188157,-0.0533631,1.3945185,0.0324489
12.9608007,2.0711148,-7.8807483,-2.3206535,-0.0517406,1.3985115,0.0319033
13.0108424,2.0233055,-7.9319904,-2.3224401,-0.0501455,1.4024172,0.0313769
13.0608841,1.9752739,-7.9832893,-2.3241758,-0.0485766,1.4062348,0.030869
13.1109258,1.9270254,-8.0346436,-2.3258613,-0.0470332,1.4099638,0.0303794
13.1609675,1.8785652,-8.0860519,-2.327497,-0.0455142,1.4136033,0.0299075
13.2110092,1.8298987,-8.1375127,-2.3290833,-0.0440188,1.4171528,0.029453
13.2610509,1.7810311,-8.1890246,-2.3306208,-0.0425462,1.4206117,0.0290154
13.3110926,1.731968,-8.2405863,-2.3321099,-0.0410954,1.4239793,0.0285944
13.3611343,1.6827145,-8.2921963,-2.333551,-0.0396657,1.4272549,0.0281895
13.411176,1.6332763,-8.3438532,-2.3349445,-0.0382562,1.4304382,0.0278005
13.4612177,1.5836586,-8.3955556,-2.3362909,-0.0368662,1.4335284,0.027427
13.5112594,1.533867,-8.4473021,-2.3375905,-0.0354948,1.436525,0.0270686
13.5613011,1.4839069,-8.4990912,-2.3388437,-0.0341414,1.4394276,0.0267251
13.6113428,1.4337837,-8.5509215,-2.3400508,-0.0328051,1.4422356,0.0263962
13.6613845,1.3835031,-8.6027916,-2.3412122,-0.0314853,1.4449485,0.0260815
13.7114262,1.3330706,-8.6547,-2.3423283,-0.0301813,1.4475659,0.0257807
13.7614679,1.2824916,-8.7066454,-2.3433993,-0.0288922,1.4500873,0.0254937
13.8115096,1.2317717,-8.7586263,-2.3444255,-0.0276175,1.4525123,0.0252202
13.8615513,1.1809165,-8.8106414,-2.3454073,-0.0263565,1.4548404,0.0249599
13.911593,1.1299316,-8.862689,-2.3463449,-0.0251085,1.4570712,0.0247125
13.9616347,1.0788226,-8.9147679,-2.3472386,-0.0238729,1.4592045,0.024478
14.0116764,1.0275951,-8.9668767,-2.3480885,-0.022649,1.4612397,0.024256
14.0617181,0.9762547,-9.0190137,-2.3488951,-0.0214362,1.4631766,0.0240465
14.1117598,0.924807,-9.0711778,-2.3496584,-0.0202339,1.4650148,0.0238491
14.1618015,0.8732578,-9.1233673,-2.3503787,-0.0190414,1.4667541,0.0236637
14.2118432,0.8216127,-9.1755809,-2.3510563,-0.0178582,1.4683941,0.0234903
14.2618849,0.7698773,-9.2278171,-2.3516912,-0.0166837,1.4699345,0.0233285
14.3119266,0.7180573,-9.2800746,-2.3522837,-0.0155173,1.4713751,0.0231783
14.3619683,0.6661585,-9.3323518,-2.3528339,-0.0143584,1.4727156,0.0230396
14.41201,0.6141865,-9.3846473,-2.3533419,-0.0132064,1.4739559,0.0229122
14.4620517,0.5621471,-9.4369598,-2.3538081,-0.0120608,1.4750957,0.022796
14.5120934,0.5100458,-9.4892877,-2.3542323,-0.010921,1.4761348,0.022691
14.5621351,0.4578886,-9.5416296,-2.3546148,-0.0097865,1.477073,0.0225969
14.6121768,0.4056811,-9.5939841,-2.3549557,-0.0086566,1.4779102,0.0225138
14.6622185,0.353429,-9.6463498,-2.3552551,-0.0075309,1.4786462,0.0224416
14.7122602,0.301138,-9.6987252,-2.355513,-0.0064088,1.479281,0.0223802
14.7623019,0.248814,-9.7511089,-2.3557296,-0.0052898,1.4798143,0.0223295
14.8123436,0.1964627,-9.8034993,-2.3559048,-0.0041734,1.4802462,0.0222896
14.8623853,0.1440898,-9.8558952,-2.3560387,-0.0030589,1.4805766,0.0222603
14.912427,0.0917011,-9.9082951,-2.3561314,-0.0019459,1.4808053,0.0222417
14.9624687,0.0393023,-9.9606974,-2.3561829,-0.0008338,1.4809324,0.0222337
15.0125104,-0.0131009,-10.0131009,-2.3561932,0.0002779,1.4809578,0.0222364
15.0625521,-0.0655026,-10.065504,-2.3561623,0.0013897,1.4808815,0.0222497
15.1125938,-0.1178971,-10.1179052,-2.3560902,0.0025022,1.4807036,0.0222736
15.1626355,-0.1702786,-10.1703033,-2.3559769,0.0036159,1.4804241,0.0223082
15.2126772,-0.2226414,-10.2226967,-2.3558223,0.0047313,1.480043,0.0223535
15.2627189,-0.2749798,-10.2750839,-2.3556265,0.005849,1.4795603,0.0224095
15.3127606,-0.327288,-10.3274636,-2.3553892,0.0069695,1.4789763,0.0224763
15.3628023,-0.3795602,-10.3798343,-2.3551106,0.0080933,1.4782909,0.022554
15.412844,-0.4317908,-10.4321946,-2.3547905,0.009221,1.4775042,0.0226426
15.4628857,-0.4839739,-10.484543,-2.3544288,0.0103531,1.4766165,0.0227421
15.5129274,-0.5361038,-10.5368781,-2.3540254,0.0114902,1.4756278,0.0228527
15.5629691,-0.5881749,-10.5891985,-2.3535802,0.0126328,1.4745384,0.0229745
